customer_key,customer_id,customer_number,customer_firstname,customer_lastname,customer_marital_status,customer_gender,customer_birthday,cntry,customer_create_date
1868,12867,AW00012867,Laura,Ye,single,female,1981-01-16,GERMANY,2025-10-12
1869,12868,AW00012868,Julie,Anand,single,female,1980-11-09,FRANCE,2025-10-12
1870,12869,AW00012869,Alisha,Tang,marry,female,1981-09-22,FRANCE,2025-10-12
1871,12870,AW00012870,Tyrone,Munoz,single,male,1982-03-19,GERMANY,2025-10-12
1872,12871,AW00012871,Leah,Li,single,female,1982-04-05,n/a,2025-10-12
1873,12872,AW00012872,Olivia,Hughes,single,female,1980-11-07,GERMANY,2025-10-12
1874,12873,AW00012873,Mandar,Samant,single,female,1980-03-17,n/a,2025-10-12
1875,12874,AW00012874,Kirk,Nason,single,female,1980-03-04,n/a,2025-10-12
1876,12875,AW00012875,Brianna,Ross,single,female,1964-11-11,UNITED STATES,2025-10-12
1877,12876,AW00012876,Blake,Robinson,marry,male,1965-01-18,UNITED STATES,2025-10-12
1878,12877,AW00012877,Alexander,Williams,marry,male,1964-11-01,UNITED STATES,2025-10-12
1879,12878,AW00012878,Gilbert,Sun,marry,male,1978-03-14,UNITED STATES,2025-10-12
1880,12879,AW00012879,Elijah,Nelson,marry,male,1983-07-13,UNITED STATES,2025-10-12
1881,12880,AW00012880,Luis,Hayes,single,male,1979-03-11,CANADA,2025-10-12
1882,12881,AW00012881,Isabella,Edwards,single,female,1979-05-14,UNITED STATES,2025-10-12
1883,12882,AW00012882,Eduardo,Allen,marry,male,1978-09-24,UNITED STATES,2025-10-12
1884,12883,AW00012883,Stephanie,Bailey,single,female,1977-05-05,UNITED STATES,2025-10-12
1885,12884,AW00012884,Megan,Williams,single,female,1976-11-08,UNITED STATES,2025-10-12
1886,12885,AW00012885,Jonathan,Anderson,marry,male,1982-08-11,UNITED STATES,2025-10-12
1887,12886,AW00012886,Jocelyn,Long,single,female,1982-10-30,UNITED STATES,2025-10-12
1888,12887,AW00012887,Brendan,Pal,marry,male,1976-08-12,UNITED STATES,2025-10-12
1889,12888,AW00012888,Melissa,Barnes,marry,female,1982-10-05,UNITED STATES,2025-10-12
1890,12889,AW00012889,James,Adams,marry,male,1977-05-26,UNITED STATES,2025-10-12
1891,12890,AW00012890,Steven,Thorpe,marry,male,1977-01-15,UNITED STATES,2025-10-12
1892,12891,AW00012891,Kaylee,King,marry,female,1976-10-13,UNITED STATES,2025-10-12
1893,12892,AW00012892,Brian,Peterson,marry,male,1977-10-08,CANADA,2025-10-12
1894,12893,AW00012893,Brittany,Foster,marry,female,1977-10-02,UNITED STATES,2025-10-12
1895,12894,AW00012894,Natalie,Walker,marry,female,1978-02-04,UNITED STATES,2025-10-12
1896,12895,AW00012895,Destiny,Anderson,marry,female,1975-10-04,CANADA,2025-10-12
1897,12896,AW00012896,Victoria,Wood,marry,female,1981-07-12,UNITED STATES,2025-10-12
1898,12897,AW00012897,Alyssa,Wilson,marry,female,1975-07-06,UNITED STATES,2025-10-12
1899,12898,AW00012898,Madeline,Campbell,marry,female,1976-03-08,UNITED STATES,2025-10-12
1900,12899,AW00012899,Ana,Ross,marry,female,1976-01-08,UNITED STATES,2025-10-12
1901,12900,AW00012900,Carlos,Ward,marry,male,1975-12-03,UNITED STATES,2025-10-12
1902,12901,AW00012901,Robert,Adams,marry,male,1974-08-12,UNITED STATES,2025-10-12
1903,12902,AW00012902,Julia,Stewart,single,female,1974-10-20,CANADA,2025-10-12
1904,12903,AW00012903,John,Sandstone,single,female,1980-09-28,CANADA,2025-10-12
1905,12904,AW00012904,Thomas,Jai,marry,male,1980-02-16,UNITED STATES,2025-10-12
1906,12905,AW00012905,Alexandra,Sanchez,marry,female,1975-03-10,UNITED STATES,2025-10-12
1907,12906,AW00012906,Philip,Ramos,marry,male,1977-02-15,UNITED STATES,2025-10-12
1908,12907,AW00012907,Julia,Bryant,marry,female,1977-05-22,UNITED STATES,2025-10-12
1909,12908,AW00012908,Tyler,Clark,marry,male,1976-09-08,UNITED STATES,2025-10-12
1910,12909,AW00012909,Kelsey,Shan,marry,female,1982-05-21,UNITED STATES,2025-10-12
1911,12910,AW00012910,Robert,Brown,marry,male,1976-08-04,UNITED STATES,2025-10-12
1912,12911,AW00012911,Sebastian,Rogers,single,male,1986-04-21,UNITED STATES,2025-10-12
1913,12912,AW00012912,Brianna,Morris,single,female,1973-09-22,UNITED STATES,2025-10-12
1914,12913,AW00012913,Benjamin,Moore,marry,male,1979-02-19,UNITED STATES,2025-10-12
1915,12914,AW00012914,Jill,Miller,single,female,1983-10-05,CANADA,2025-10-12
1916,12915,AW00012915,Kaitlyn,Alexander,single,female,1972-09-16,UNITED STATES,2025-10-12
1917,12916,AW00012916,Natalie,Ross,marry,female,1981-05-19,CANADA,2025-10-12
1918,12917,AW00012917,Vanessa,Russell,marry,female,1975-08-30,UNITED STATES,2025-10-12
1919,12918,AW00012918,Brooke,Murphy,marry,female,1981-02-09,UNITED STATES,2025-10-12
1920,12919,AW00012919,Carlos,Hill,single,male,1973-01-06,CANADA,2025-10-12
1921,12920,AW00012920,Kelly,Henderson,single,female,1973-03-12,UNITED STATES,2025-10-12
1922,12921,AW00012921,Wyatt,Lee,single,male,1971-12-31,UNITED STATES,2025-10-12
1923,12922,AW00012922,Jennifer,Sanders,single,female,1982-09-09,UNITED STATES,2025-10-12
1924,12923,AW00012923,Fernando,Wright,single,male,1972-02-18,UNITED STATES,2025-10-12
1925,12924,AW00012924,Devon,Chande,marry,male,1972-04-07,UNITED STATES,2025-10-12
1926,12925,AW00012925,Mackenzie,Blue,marry,female,1977-08-09,UNITED STATES,2025-10-12
1927,12926,AW00012926,Sara,Murphy,marry,female,1972-01-15,UNITED STATES,2025-10-12
1928,12927,AW00012927,Savannah,Sanchez,marry,female,1971-12-11,UNITED STATES,2025-10-12
1929,12928,AW00012928,Carol,Wright,marry,female,1975-05-10,CANADA,2025-10-12
1930,12929,AW00012929,Vanessa,Bryant,marry,female,1974-09-02,UNITED STATES,2025-10-12
1931,12930,AW00012930,Grace,Harris,marry,female,1974-11-13,UNITED STATES,2025-10-12
1932,12931,AW00012931,Ann,Fernandez,single,female,1975-04-04,UNITED STATES,2025-10-12
1933,12932,AW00012932,Tyler,Johnson,marry,male,1975-05-10,UNITED STATES,2025-10-12
1934,12933,AW00012933,Jonathan,Hall,marry,male,1980-02-07,UNITED STATES,2025-10-12
1935,12934,AW00012934,Jason,Foster,single,male,1980-11-08,UNITED STATES,2025-10-12
1936,12935,AW00012935,Robert,Hill,marry,male,1980-04-30,UNITED STATES,2025-10-12
1937,12936,AW00012936,Renee,Moreno,single,female,1970-09-24,CANADA,2025-10-12
1938,12937,AW00012937,Megan,Wilson,single,female,1976-01-01,UNITED STATES,2025-10-12
1939,12938,AW00012938,Edward,Parker,single,male,1970-08-08,UNITED STATES,2025-10-12
1940,12939,AW00012939,Eduardo,Parker,single,male,1970-09-30,CANADA,2025-10-12
1941,12940,AW00012940,Steven,Rogers,marry,male,1970-09-21,UNITED STATES,2025-10-12
1942,12941,AW00012941,Maria,Morgan,single,female,1976-05-06,UNITED STATES,2025-10-12
1943,12942,AW00012942,Morgan,Harris,single,female,1976-11-11,UNITED STATES,2025-10-12
1944,12943,AW00012943,Caleb,Perez,single,male,1970-08-17,UNITED STATES,2025-10-12
1945,12944,AW00012944,Jose,Jai,marry,male,1971-01-18,CANADA,2025-10-12
1946,12945,AW00012945,Jessica,Bailey,marry,female,1970-09-21,CANADA,2025-10-12
1947,12946,AW00012946,Seth,Allen,marry,male,1971-06-03,UNITED STATES,2025-10-12
1948,12947,AW00012947,Isaiah,Sanchez,single,male,1969-08-16,UNITED STATES,2025-10-12
1949,12948,AW00012948,Adam,Kumar,marry,male,1975-09-29,UNITED STATES,2025-10-12
1950,12949,AW00012949,Morgan,Rivera,single,female,1970-06-18,UNITED STATES,2025-10-12
1951,12950,AW00012950,Mary,Adams,single,female,1970-04-14,UNITED STATES,2025-10-12
1952,12951,AW00012951,Blake,Simmons,single,male,1974-12-02,UNITED STATES,2025-10-12
1953,12952,AW00012952,Jennifer,Hughes,single,female,1979-12-12,UNITED STATES,2025-10-12
1954,12953,AW00012953,Catherine,Cooper,single,female,1969-05-11,UNITED STATES,2025-10-12
1955,12954,AW00012954,Pedro,Diaz,marry,male,1968-02-19,UNITED STATES,2025-10-12
1956,12955,AW00012955,Theresa,Hernandez,single,female,1968-03-09,UNITED STATES,2025-10-12
1957,12956,AW00012956,Marshall,Sun,single,male,1973-03-07,UNITED STATES,2025-10-12
1958,12957,AW00012957,Isabella,Lopez,single,female,1968-02-23,UNITED STATES,2025-10-12
1959,12958,AW00012958,Jennifer,Campbell,single,female,1968-01-24,UNITED STATES,2025-10-12
1960,12959,AW00012959,Sydney,Carter,single,female,1973-05-20,CANADA,2025-10-12
1961,12960,AW00012960,Ashley,Lewis,single,female,1973-11-08,UNITED STATES,2025-10-12
1962,12961,AW00012961,Kimberly,Murphy,marry,female,1973-05-11,UNITED STATES,2025-10-12
1963,12962,AW00012962,Jennifer,Edwards,marry,female,1973-04-18,UNITED STATES,2025-10-12
1964,12963,AW00012963,Marcus,Anderson,marry,male,1979-04-20,UNITED STATES,2025-10-12
1965,12964,AW00012964,Xavier,Russell,marry,male,1973-05-10,CANADA,2025-10-12
1966,12965,AW00012965,Cody,Bell,marry,male,1967-03-19,UNITED STATES,2025-10-12
1967,12966,AW00012966,Dennis,Zhu,marry,male,1966-09-06,UNITED STATES,2025-10-12
1968,12967,AW00012967,Fernando,Rodriguez,marry,male,1966-10-08,UNITED STATES,2025-10-12
1969,12968,AW00012968,Paige,Butler,marry,female,1978-06-14,UNITED STATES,2025-10-12
1970,12969,AW00012969,Richard,Rodriguez,marry,male,1965-11-30,CANADA,2025-10-12
1971,12970,AW00012970,Angela,Powell,single,female,1966-01-14,CANADA,2025-10-12
1972,12971,AW00012971,Carl,Nara,marry,male,1965-08-30,UNITED STATES,2025-10-12
1973,12972,AW00012972,Carolyn,Suri,single,female,1978-06-18,CANADA,2025-10-12
1974,12973,AW00012973,Adrian,Howard,single,male,1978-03-08,UNITED STATES,2025-10-12
1975,12974,AW00012974,Marc,Gill,single,male,1972-08-27,UNITED STATES,2025-10-12
1976,12975,AW00012975,Marcus,Wilson,single,male,1972-10-15,UNITED STATES,2025-10-12
1977,12976,AW00012976,Hunter,Thompson,single,male,1972-12-18,UNITED STATES,2025-10-12
1978,12977,AW00012977,Destiny,Johnson,single,female,1978-02-19,UNITED STATES,2025-10-12
1979,12978,AW00012978,Danielle,James,marry,female,1934-05-15,UNITED STATES,2025-10-12
1980,12979,AW00012979,Christina,Ward,marry,female,1966-02-16,UNITED STATES,2025-10-12
1981,12980,AW00012980,Max,Moyer,marry,male,1965-02-10,UNITED STATES,2025-10-12
1982,12981,AW00012981,Joe,Sanz,single,male,1964-10-13,UNITED STATES,2025-10-12
1983,12982,AW00012982,Brittany,Patterson,marry,female,1974-11-13,UNITED STATES,2025-10-12
1984,12983,AW00012983,Gabriella,Carter,marry,female,1969-12-17,UNITED STATES,2025-10-12
1985,12984,AW00012984,Adam,Young,marry,male,1963-08-06,CANADA,2025-10-12
1986,12985,AW00012985,Hailey,Roberts,marry,female,1963-11-08,UNITED STATES,2025-10-12
1987,12986,AW00012986,Rachel,Garcia,marry,female,1964-03-06,CANADA,2025-10-12
1988,12987,AW00012987,Felicia,Moreno,marry,female,1980-05-08,AUSTRALIA,2025-10-12
1989,12988,AW00012988,Barbara,Goel,single,female,1980-01-23,AUSTRALIA,2025-10-12
1990,12989,AW00012989,Carly,Goel,marry,female,1975-05-13,AUSTRALIA,2025-10-12
1991,12990,AW00012990,Leslie,Hernandez,single,female,1975-04-14,AUSTRALIA,2025-10-12
1992,12991,AW00012991,J+¬sus,Serrano,marry,male,1979-03-09,AUSTRALIA,2025-10-12
1993,12992,AW00012992,Ernest,Zeng,marry,male,1979-10-18,AUSTRALIA,2025-10-12
1994,12993,AW00012993,Xavier,Henderson,marry,male,1979-12-23,AUSTRALIA,2025-10-12
1995,12994,AW00012994,Anna,Martinez,single,female,1975-10-07,AUSTRALIA,2025-10-12
1996,12995,AW00012995,Grant,Nara,marry,male,1976-03-01,AUSTRALIA,2025-10-12
1997,12996,AW00012996,Jaclyn,Liu,marry,female,1975-11-10,AUSTRALIA,2025-10-12
1998,12997,AW00012997,Nina,Xie,marry,female,1973-11-08,AUSTRALIA,2025-10-12
1999,12998,AW00012998,Mayra,Mehta,single,female,1979-01-07,AUSTRALIA,2025-10-12
2000,12999,AW00012999,Nichole,Shen,single,female,1972-12-17,AUSTRALIA,2025-10-12
2001,13000,AW00013000,Rafael,Raje,marry,male,1980-09-16,AUSTRALIA,2025-10-12
2002,13001,AW00013001,Clarence,Zhang,single,male,1975-03-06,AUSTRALIA,2025-10-12
2003,13002,AW00013002,Roger,Cai,marry,male,1973-02-18,AUSTRALIA,2025-10-12
2004,13003,AW00013003,Jill,Hernandez,marry,female,1978-01-16,AUSTRALIA,2025-10-12
2005,13004,AW00013004,Randy,Chen,marry,male,1972-10-31,AUSTRALIA,2025-10-12
2006,13005,AW00013005,Desiree,Alvarez,marry,female,1972-02-12,AUSTRALIA,2025-10-12
2007,13006,AW00013006,Whitney,Rana,single,female,1971-10-19,AUSTRALIA,2025-10-12
2008,13007,AW00013007,Brooke,Ward,single,female,1971-04-04,AUSTRALIA,2025-10-12
2009,13008,AW00013008,Alberto,Mu+¦oz,marry,male,1976-07-05,AUSTRALIA,2025-10-12
2010,13009,AW00013009,Mindy,She,marry,female,1970-09-08,AUSTRALIA,2025-10-12
2011,13010,AW00013010,Erica,Ye,marry,female,1976-08-12,AUSTRALIA,2025-10-12
2012,13011,AW00013011,Anne,Ortega,single,female,1970-11-01,AUSTRALIA,2025-10-12
2013,13012,AW00013012,Krystal,Hu,single,female,1971-03-24,AUSTRALIA,2025-10-12
2014,13013,AW00013013,Vincent,Ye,marry,male,1970-05-08,AUSTRALIA,2025-10-12
2015,13014,AW00013014,James,Clark,marry,male,1985-01-06,UNITED STATES,2025-10-12
2016,13015,AW00013015,Rebecca,Parker,single,female,1974-01-08,UNITED STATES,2025-10-12
2017,13016,AW00013016,Antonio,Bryant,marry,male,1974-01-01,UNITED STATES,2025-10-12
2018,13017,AW00013017,Xavier,Alexander,marry,male,1984-08-15,UNITED STATES,2025-10-12
2019,13018,AW00013018,Brendan,Xie,marry,male,1950-04-10,AUSTRALIA,2025-10-12
2020,13019,AW00013019,Destiny,Murphy,single,female,1984-08-28,UNITED STATES,2025-10-12
2021,13020,AW00013020,Madalena,Sanchez,marry,male,1950-11-07,AUSTRALIA,2025-10-12
2022,13021,AW00013021,Kendra,Diaz,single,female,1952-01-06,AUSTRALIA,2025-10-12
2023,13022,AW00013022,Rafael,Ma,marry,male,1953-02-20,AUSTRALIA,2025-10-12
2024,13023,AW00013023,Dominique,Raman,single,female,1952-08-26,AUSTRALIA,2025-10-12
2025,13024,AW00013024,Marc,Moreno,marry,male,1952-09-05,AUSTRALIA,2025-10-12
2026,13025,AW00013025,Reginald,Serrano,marry,male,1953-05-18,AUSTRALIA,2025-10-12
2027,13026,AW00013026,Colleen,Zheng,single,female,1964-10-09,AUSTRALIA,2025-10-12
2028,13027,AW00013027,Jeremy,Patterson,single,male,1983-06-10,CANADA,2025-10-12
2029,13028,AW00013028,Dalton,Thompson,single,male,1983-03-17,UNITED STATES,2025-10-12
2030,13029,AW00013029,Jennifer,Foster,single,female,1983-03-05,UNITED STATES,2025-10-12
2031,13030,AW00013030,Sophia,Lopez,single,female,1983-01-10,UNITED STATES,2025-10-12
2032,13031,AW00013031,Hunter,Shan,single,male,1982-08-16,UNITED STATES,2025-10-12
2033,13032,AW00013032,Kevin,Baker,marry,male,1982-10-07,UNITED STATES,2025-10-12
2034,13033,AW00013033,Xavier,Gonzalez,single,male,1982-05-20,UNITED STATES,2025-10-12
2035,13034,AW00013034,Kelsey,Yuan,single,female,1954-08-27,AUSTRALIA,2025-10-12
2036,13035,AW00013035,Kristy,Torres,marry,female,1956-05-02,AUSTRALIA,2025-10-12
2037,13036,AW00013036,Virginia,Subram,single,female,1955-08-03,AUSTRALIA,2025-10-12
2038,13037,AW00013037,Terrence,Pal,marry,male,1961-04-22,AUSTRALIA,2025-10-12
2039,13038,AW00013038,Wilson,Pais,marry,male,1961-01-28,AUSTRALIA,2025-10-12
2040,13039,AW00013039,Trisha,Ma,single,female,1986-02-17,UNITED STATES,2025-10-12
2041,13040,AW00013040,Roy,Gonzalez,marry,male,1973-09-12,AUSTRALIA,2025-10-12
2042,13041,AW00013041,Cameron,Brown,marry,male,1957-05-04,AUSTRALIA,2025-10-12
2043,13042,AW00013042,Alison,Pal,marry,female,1957-03-20,AUSTRALIA,2025-10-12
2044,13043,AW00013043,Brenda,Madan,marry,female,1957-10-23,AUSTRALIA,2025-10-12
2045,13044,AW00013044,Katrina,Jai,marry,female,1957-07-22,AUSTRALIA,2025-10-12
2046,13045,AW00013045,Anne,Gomez,marry,female,1969-05-09,AUSTRALIA,2025-10-12
2047,13046,AW00013046,Jonathan,Rodriguez,marry,male,1958-04-04,AUSTRALIA,2025-10-12
2048,13047,AW00013047,Rodney,Vazquez,marry,male,1963-08-30,AUSTRALIA,2025-10-12
2049,13048,AW00013048,Alexis,Hayes,marry,female,1957-12-24,AUSTRALIA,2025-10-12
2050,13049,AW00013049,Autumn,Wang,marry,female,1959-01-03,AUSTRALIA,2025-10-12
2051,13050,AW00013050,Dennis,Zeng,marry,male,1959-06-18,AUSTRALIA,2025-10-12
2052,13051,AW00013051,Ethan,Jones,single,male,1960-05-26,AUSTRALIA,2025-10-12
2053,13052,AW00013052,Jared,Morris,single,male,,UNITED STATES,2025-10-12
2054,13053,AW00013053,Vincent,Lu,single,male,1980-11-12,UNITED STATES,2025-10-12
2055,13054,AW00013054,Bryce,Ward,marry,male,1981-03-16,UNITED STATES,2025-10-12
2056,13055,AW00013055,Patrick,Gray,single,male,1981-04-17,UNITED STATES,2025-10-12
2057,13056,AW00013056,Morgan,Blue,single,female,1981-03-22,UNITED STATES,2025-10-12
2058,13057,AW00013057,Destiny,Powell,single,female,1980-12-18,UNITED STATES,2025-10-12
2059,13058,AW00013058,Ramon,Huang,marry,male,1981-02-12,UNITED STATES,2025-10-12
2060,13059,AW00013059,Keith,Deng,marry,male,1980-08-14,UNITED STATES,2025-10-12
2061,13060,AW00013060,Eugene,Zhu,marry,male,1986-06-05,UNITED STATES,2025-10-12
2062,13061,AW00013061,Ethan,Anderson,single,male,1979-11-29,UNITED STATES,2025-10-12
2063,13062,AW00013062,Eduardo,Williams,single,male,1980-01-06,UNITED STATES,2025-10-12
2064,13063,AW00013063,Jessica,Johnson,single,female,1985-03-10,UNITED STATES,2025-10-12
2065,13064,AW00013064,Dalton,Parker,single,male,1985-03-13,UNITED STATES,2025-10-12
2066,13065,AW00013065,Morgan,Gonzalez,single,female,1979-10-19,CANADA,2025-10-12
2067,13066,AW00013066,Carson,Perry,single,male,1980-03-24,UNITED STATES,2025-10-12
2068,13067,AW00013067,Olivia,Garcia,single,female,1980-05-24,UNITED STATES,2025-10-12
2069,13068,AW00013068,Alexandria,Morris,single,female,1985-02-14,UNITED STATES,2025-10-12
2070,13069,AW00013069,Adam,Green,marry,male,1980-02-16,UNITED STATES,2025-10-12
2071,13070,AW00013070,Emma,Clark,single,female,1979-04-17,UNITED STATES,2025-10-12
2072,13071,AW00013071,Thomas,Walker,marry,male,1978-11-08,CANADA,2025-10-12
2073,13072,AW00013072,Emma,Rogers,single,female,1984-10-29,UNITED STATES,2025-10-12
2074,13073,AW00013073,Sydney,Lopez,marry,female,1981-07-11,UNITED STATES,2025-10-12
2075,13074,AW00013074,Grace,Hughes,marry,female,1982-03-12,UNITED STATES,2025-10-12
2076,13075,AW00013075,Kelvin,Lin,marry,male,1960-10-08,AUSTRALIA,2025-10-12
2077,13076,AW00013076,Craig,Munoz,single,male,1960-08-30,AUSTRALIA,2025-10-12
2078,13077,AW00013077,Alejandro,Goel,single,male,1967-05-21,AUSTRALIA,2025-10-12
2079,13078,AW00013078,Michele,Chande,single,female,1961-07-21,AUSTRALIA,2025-10-12
2080,13079,AW00013079,Edwin,Bhat,single,male,1962-08-26,AUSTRALIA,2025-10-12
2081,13080,AW00013080,Denise,Mehta,single,female,1968-05-14,AUSTRALIA,2025-10-12
2082,13081,AW00013081,Krista,Ruiz,single,female,1962-09-21,AUSTRALIA,2025-10-12
2083,13082,AW00013082,Juan,Peterson,single,male,1963-08-24,AUSTRALIA,2025-10-12
2084,13083,AW00013083,Jordyn,Butler,single,female,1978-08-26,UNITED STATES,2025-10-12
2085,13084,AW00013084,Luis,Hughes,single,male,1980-04-12,CANADA,2025-10-12
2086,13085,AW00013085,Daniel,Harris,single,male,1979-09-16,UNITED STATES,2025-10-12
2087,13086,AW00013086,Blake,Nelson,single,male,1979-11-17,UNITED STATES,2025-10-12
2088,13087,AW00013087,Jeremy,Collins,single,male,1980-05-07,UNITED STATES,2025-10-12
2089,13088,AW00013088,Megan,Powell,single,female,1979-08-23,UNITED STATES,2025-10-12
2090,13089,AW00013089,Elizabeth,Alexander,marry,female,1965-02-28,AUSTRALIA,2025-10-12
2091,13090,AW00013090,Wayne,Tang,single,male,1964-11-28,AUSTRALIA,2025-10-12
2092,13091,AW00013091,Deanna,Martin,single,female,1970-08-07,AUSTRALIA,2025-10-12
2093,13092,AW00013092,William,Walker,marry,male,1977-10-31,UNITED STATES,2025-10-12
2094,13093,AW00013093,Michelle,James,single,female,1963-04-14,UNITED STATES,2025-10-12
2095,13094,AW00013094,Antonio,Diaz,marry,male,1968-03-19,UNITED STATES,2025-10-12
2096,13095,AW00013095,Jordan,Griffin,single,male,1963-01-21,CANADA,2025-10-12
2097,13096,AW00013096,Jonathan,Chen,marry,male,1963-04-19,CANADA,2025-10-12
2098,13097,AW00013097,Dalton,Hughes,marry,male,1968-05-10,UNITED STATES,2025-10-12
2099,13098,AW00013098,Miguel,Russell,marry,male,1963-04-06,UNITED STATES,2025-10-12
2100,13099,AW00013099,Jay,Romero,marry,male,1963-02-01,UNITED STATES,2025-10-12
2101,13100,AW00013100,Jeremy,Perez,marry,male,1968-07-12,UNITED STATES,2025-10-12
2102,13101,AW00013101,Alex,Sanchez,single,male,1963-04-06,CANADA,2025-10-12
2103,13102,AW00013102,Mariah,Bryant,single,female,1963-03-19,UNITED STATES,2025-10-12
2104,13103,AW00013103,Brendan,Raji,single,male,1969-01-29,AUSTRALIA,2025-10-12
2105,13104,AW00013104,Gregory,Becker,single,male,1974-04-08,AUSTRALIA,2025-10-12
2106,13105,AW00013105,Whitney,Kov+ír,marry,female,1967-12-30,AUSTRALIA,2025-10-12
2107,13106,AW00013106,Ebony,Munoz,marry,female,1973-07-04,AUSTRALIA,2025-10-12
2108,13107,AW00013107,Mary,Nelson,marry,female,1968-01-08,AUSTRALIA,2025-10-12
2109,13108,AW00013108,Curtis,Wang,marry,male,1968-06-24,AUSTRALIA,2025-10-12
2110,13109,AW00013109,Cheryl,Navarro,marry,female,1973-08-08,AUSTRALIA,2025-10-12
2111,13110,AW00013110,Levi,Mehta,marry,male,1972-12-08,AUSTRALIA,2025-10-12
2112,13111,AW00013111,Hannah,Butler,single,female,1967-02-13,AUSTRALIA,2025-10-12
2113,13112,AW00013112,Bianca,Gao,single,female,1978-01-16,AUSTRALIA,2025-10-12
2114,13113,AW00013113,Bryant,Sanchez,single,male,1972-01-11,AUSTRALIA,2025-10-12
2115,13114,AW00013114,Claudia,Zhang,single,female,1971-10-29,AUSTRALIA,2025-10-12
2116,13115,AW00013115,Clarence,Wu,single,male,1983-03-23,AUSTRALIA,2025-10-12
2117,13116,AW00013116,Tyrone,Diaz,single,male,1971-11-05,AUSTRALIA,2025-10-12
2118,13117,AW00013117,Evelyn,Rodriguez,single,female,1971-07-11,AUSTRALIA,2025-10-12
2119,13118,AW00013118,Sydney,Cook,marry,female,1966-01-05,AUSTRALIA,2025-10-12
2120,13119,AW00013119,Jaclyn,Guo,single,female,1971-05-10,AUSTRALIA,2025-10-12
2121,13120,AW00013120,Levi,Weber,marry,male,1976-07-05,AUSTRALIA,2025-10-12
2122,13121,AW00013121,Latasha,Jimenez,marry,female,1976-03-18,AUSTRALIA,2025-10-12
2123,13122,AW00013122,Catherine,Cox,marry,female,1971-01-30,AUSTRALIA,2025-10-12
2124,13123,AW00013123,Kelli,Raji,single,female,1975-05-01,AUSTRALIA,2025-10-12
2125,13124,AW00013124,Marco,Vance,single,male,1969-08-29,AUSTRALIA,2025-10-12
2126,13125,AW00013125,Alejandro,Hu,single,male,1975-07-05,AUSTRALIA,2025-10-12
